Date,Prévision,IC_Inférieur_95%,IC_Supérieur_95%
2021-04-26 19:00:00,1.5522757292422513,0.2930350794575447,2.811516379026958
2021-04-27 19:00:00,1.7420257300491464,0.166966371976089,3.317085088122204
2021-04-28 19:00:00,1.9026119922438234,0.16662782219403183,3.6385961622936147
2021-04-29 19:00:00,1.9967959468879062,0.17250425586510154,3.821087637910711
2021-04-30 19:00:00,2.087555170390539,0.20878877874467672,3.966321562036401
2021-05-01 19:00:00,2.1311933617833363,0.21896677037117862,4.043419953195494
2021-05-02 19:00:00,2.1848947651614803,0.24928785961839894,4.120501670704561
2021-05-03 19:00:00,2.2018333967893158,0.2504806456416684,4.153186147936963
2021-05-04 19:00:00,2.235835603346216,0.2720683038531124,4.199602902839319
2021-05-05 19:00:00,2.238705044269096,0.26582776213013526,4.211582326408056
2021-05-06 19:00:00,2.262203721370306,0.28131968460255363,4.243087758138058
2021-05-07 19:00:00,2.2576933581041123,0.2704991542318791,4.244887561976346
2021-05-08 19:00:00,2.2755602697605175,0.2823341419630634,4.268786397557972
2021-05-09 19:00:00,2.2672125791062743,0.268981287236171,4.265443870976378
2021-05-10 19:00:00,2.282029120550032,0.2787342389326062,4.2853240021674575
2021-05-11 19:00:00,2.271719681324159,0.26408099040634436,4.2793583722419735
2021-05-12 19:00:00,2.2848540361996608,0.2726657923003297,4.297042280098992
2021-05-13 19:00:00,2.2735754868081335,0.2574055811660956,4.289745392450172
2021-05-14 19:00:00,2.2857531941765385,0.26532944930811997,4.306176939044957
2021-05-15 19:00:00,2.274030492426331,0.2498405568519253,4.298220428000737
2021-05-16 19:00:00,2.285636674491401,0.2573791766920648,4.313894172290738
2021-05-17 19:00:00,2.2737470593226687,0.24186434245851274,4.305629776186825
2021-05-18 19:00:00,2.2849865106573284,0.24916602849409974,4.3208069928205575
2021-05-19 19:00:00,2.2730760150799645,0.23373245929589404,4.312419570864035
2021-05-20 19:00:00,2.2840580015216827,0.24087661394656035,4.327239389096805
2021-05-21 19:00:00,2.272203169041717,0.22558013236871854,4.318826205714715
2021-05-22 19:00:00,2.2829863455275627,0.232609190664538,4.333363500390588
2021-05-23 19:00:00,2.271226921030669,0.21747815587932262,4.3249756861820154
2021-05-24 19:00:00,2.2818431245548587,0.22441481267760244,4.339271436432115
2021-05-25 19:00:00,2.2701993704497307,0.20946296256458785,4.330935778334874
2021-05-26 19:00:00,2.2806662232365444,0.21631940021028795,4.345013046262801
2021-05-27 19:00:00,2.2691480916467333,0.201552712761063,4.3367434705324035
2021-05-28 19:00:00,2.2794756771272136,0.20833552618059414,4.350615828073833
2021-05-29 19:00:00,2.268087668258073,0.19375587598049693,4.342419460535648
2021-05-30 19:00:00,2.278282067427575,0.20046869617413376,4.356095438681017
2021-05-31 19:00:00,2.267025802914709,0.18607580003210256,4.347975805797315
2021-06-01 19:00:00,2.2770909676423754,0.1927206898782372,4.361461245406513
2021-06-02 19:00:00,2.265966553534133,0.1785131410388483,4.353419966029417
2021-06-03 19:00:00,2.275905298959523,0.18509133725697557,4.366719260662071
2021-06-04 19:00:00,2.264912047573694,0.17106715462166644,4.358756940525722
2021-06-05 19:00:00,2.2747265778852155,0.1775794618189872,4.371873693951444
2021-06-06 19:00:00,2.2638633900646923,0.16373638126009382,4.363990398869291
2021-06-07 19:00:00,2.273555577110476,0.17018338094911778,4.376927773271834
2021-06-08 19:00:00,2.2628211445946094,0.15651900953484166,4.369123279654377
2021-06-09 19:00:00,2.272392675568167,0.1629011707890169,4.381884180347317
2021-06-10 19:00:00,2.261785588081266,0.14941306816632327,4.374158107996209
2021-06-11 19:00:00,2.2712380438551736,0.15573080600704747,4.3867452817033
2021-06-12 19:00:00,2.260756845725258,0.1424165270959903,4.379097164354526
2021-06-13 19:00:00,2.2700917424480225,0.1486702331186862,4.391513251777359
2021-06-14 19:00:00,2.25973496249319,0.13552735027002116,4.383942574716359
2021-06-15 19:00:00,2.2689537737254803,0.14171740853714132,4.39619013891382
2021-06-16 19:00:00,2.2587199409814698,0.1287435227987297,4.38869635916421
2021-06-17 19:00:00,2.267824109522859,0.13487031792364323,4.4007779011220745
2021-06-18 19:00:00,2.257711761471989,0.12206306454008775,4.39336045840389
2021-06-19 19:00:00,2.266702705725558,0.12812698564084046,4.405278425810275
2021-06-20 19:00:00,2.2567103925549024,0.11548403650813244,4.397936748601673
2021-06-21 19:00:00,2.265589509997351,0.12148547898520823,4.409693541009494
2021-06-22 19:00:00,2.2557157967548274,0.10900454350550559,4.40242705000415
2021-06-23 19:00:00,2.2644844658721763,0.114943909680993,4.41402502206336
2021-06-24 19:00:00,2.2547279335103743,0.10262273478435624,4.406833132236392
